Neural Network Name, Layer Number, NumPEs, Runtime (Cycles), Activity count-based Energy (nJ), Throughput (MACs/Cycle), Throughput Per Energy (GMACs/s*J), Area, Power, NoC BW (Elements/cycle), Avg BW Req, Peak BW Req, Vector Width,  L2 SRAM Size (Bytes), L1 SRAM Size (Bytes), Multicasting Factor (Weight), Multicasting Factor (Input), Num Total Input Pixels, Num Total Weight Pixels, Ops/J, Num MACs, PE power, L1 power, L2 power, NOC power, input l1 read, input l1 write, input l2 read, input l2 write, input reuse factor,filter l1 read, filter l1 write, filter l2 read, filter l2 write, filter reuse factor,output l1 read, output l1 write, output l2 read, output l2 write, output reuse factor,Ingress Delay (Min), Ingress Delay (Max), Ingress Delay (Avg), Egress Delay (Min), Egress Delay (Max),  Egress Delay (Avg),Compute Delay (Min), Compute Delay (Min), Compute Delay (Avg),Avg number of utilized PEs, Arithmetic Intensity
MobileNetV2,Bottleneck4_2_1,256,84916,8.07988e+07,85.0881,1053.09,7.00531e+07,3099.55,64,21.7329,106,9,648,6,1,1,37632,36864,8.94239e+07,7225344,2816.18,56.5248,4,222.848,7225344, 1803328, 1803328, 37632, 4.00667, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 112896, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
MobileNetV2,Bottleneck4_2_2,256,1540,4.44314e+06,161.579,36366,7.00531e+07,3099.55,64,684,3456,9,7294,54,1,1,37632,1728,5.60037e+07,248832,2816.18,56.5248,4,222.848,248832, 96768, 96768, 37632, 2.57143, 248832, 1728, 1728, 1728, 144, 248832, 248832, 27648, 27504, 1, 9, 54, 10, 3, 3, 3, 1, 1, 1, 192, 3
MobileNetV2,Bottleneck4_2_3,256,84916,3.57722e+07,85.0881,2378.61,7.00531e+07,3099.55,64,21.7329,106,9,648,6,1,1,37632,36864,2.01982e+08,7225344,2816.18,56.5248,4,222.848,7225344, 1803328, 1803328, 37632, 4.00667, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 112896, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
MobileNetV2,Bottleneck4_2_Residual,256,592,2.18852e+06,63.5676,29046,7.00531e+07,3099.55,64,192.98,384,9,1150,6,1,1,37632,192,1.71952e+07,37632,2816.18,56.5248,4,222.848,37632, 37632, 37632, 37632, 1, 37632, 192, 192, 192, 196, 37632, 37632, 37632, 37436, 1, 3, 6, 3, 3, 3, 3, 1, 1, 1, 192, 1
MobileNetV2,Bottleneck4_3_1,256,84916,3.4397e+07,85.0881,2473.71,7.00531e+07,3099.55,64,21.7329,106,9,648,6,1,1,37632,36864,2.10057e+08,7225344,2816.18,56.5248,4,222.848,7225344, 1803328, 1803328, 37632, 4.00667, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 112896, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
MobileNetV2,Bottleneck4_3_2,256,1540,4.44314e+06,161.579,36366,7.00531e+07,3099.55,64,684,3456,9,7294,54,1,1,37632,1728,5.60037e+07,248832,2816.18,56.5248,4,222.848,248832, 96768, 96768, 37632, 2.57143, 248832, 1728, 1728, 1728, 144, 248832, 248832, 27648, 27504, 1, 9, 54, 10, 3, 3, 3, 1, 1, 1, 192, 3
MobileNetV2,Bottleneck4_3_3,256,84916,3.57722e+07,85.0881,2378.61,7.00531e+07,3099.55,64,21.7329,106,9,648,6,1,1,37632,36864,2.01982e+08,7225344,2816.18,56.5248,4,222.848,7225344, 1803328, 1803328, 37632, 4.00667, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 112896, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
MobileNetV2,Bottleneck4_3_Residual,256,592,2.18852e+06,63.5676,29046,7.00531e+07,3099.55,64,192.98,384,9,1150,6,1,1,37632,192,1.71952e+07,37632,2816.18,56.5248,4,222.848,37632, 37632, 37632, 37632, 1, 37632, 192, 192, 192, 196, 37632, 37632, 37632, 37436, 1, 3, 6, 3, 3, 3, 3, 1, 1, 1, 192, 1
MobileNetV2,Bottleneck4_4_1,256,84916,3.4397e+07,85.0881,2473.71,7.00531e+07,3099.55,64,21.7329,106,9,648,6,1,1,37632,36864,2.10057e+08,7225344,2816.18,56.5248,4,222.848,7225344, 1803328, 1803328, 37632, 4.00667, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 112896, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
MobileNetV2,Bottleneck4_4_2,256,1540,4.44314e+06,161.579,36366,7.00531e+07,3099.55,64,684,3456,9,7294,54,1,1,37632,1728,5.60037e+07,248832,2816.18,56.5248,4,222.848,248832, 96768, 96768, 37632, 2.57143, 248832, 1728, 1728, 1728, 144, 248832, 248832, 27648, 27504, 1, 9, 54, 10, 3, 3, 3, 1, 1, 1, 192, 3
MobileNetV2,Bottleneck4_4_3,256,28308,1.34543e+07,85.0801,6323.63,7.00531e+07,3099.55,64,21.7343,106,9,648,6,1,1,37632,12288,1.79009e+08,2408448,2816.18,56.5248,4,222.848,2408448, 601152, 601152, 37632, 4.00639, 2408448, 12288, 12288, 12288, 196, 2408448, 2408448, 12544, 37632, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
MobileNetV2,Bottleneck5_1_1,256,56548,3.80237e+07,85.1824,2240.24,7.00531e+07,3099.55,64,21.6608,106,9,648,6,1,1,12544,24576,1.26681e+08,4816896,2816.18,56.5248,4,222.848,4816896, 1198144, 1198144, 12544, 4.0203, 4816896, 24576, 24576, 24576, 196, 4816896, 4816896, 75264, 75264, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
MobileNetV2,Bottleneck5_1_2,256,3079,8.89112e+06,161.632,18179,7.00531e+07,3099.55,64,684,4608,9,9728,54,1,1,75264,3456,5.59732e+07,497664,2816.18,56.5248,4,222.848,497664, 193536, 193536, 75264, 2.57143, 497664, 3456, 3456, 3456, 144, 497664, 497664, 55296, 55296, 1, 6, 72, 10, 2, 4, 3, 1, 1, 1, 192, 3
MobileNetV2,Bottleneck5_1_3,256,339748,1.386e+08,85.0671,613.759,7.00531e+07,3099.55,64,21.7507,106,9,648,6,1,1,75264,147456,2.08523e+08,28901376,2816.18,56.5248,4,222.848,28901376, 7219264, 7219264, 75264, 4.00337, 28901376, 147456, 147456, 147456, 196, 28901376, 28901376, 75264, 451584, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
MobileNetV2,Bottleneck5_2_1,256,339748,3.22038e+08,85.0671,264.152,7.00531e+07,3099.55,64,21.7507,106,9,648,6,1,1,75264,147456,8.97452e+07,28901376,2816.18,56.5248,4,222.848,28901376, 7219264, 7219264, 75264, 4.00337, 28901376, 147456, 147456, 147456, 196, 28901376, 28901376, 75264, 451584, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
MobileNetV2,Bottleneck5_2_2,256,3079,8.89112e+06,161.632,18179,7.00531e+07,3099.55,64,684,4608,9,9728,54,1,1,75264,3456,5.59732e+07,497664,2816.18,56.5248,4,222.848,497664, 193536, 193536, 75264, 2.57143, 497664, 3456, 3456, 3456, 144, 497664, 497664, 55296, 55296, 1, 6, 72, 10, 2, 4, 3, 1, 1, 1, 192, 3
MobileNetV2,Bottleneck5_2_3,256,84940,3.80923e+07,85.0641,2233.1,7.00531e+07,3099.55,64,21.751,106,9,648,6,1,1,75264,36864,1.8968e+08,7225344,2816.18,56.5248,4,222.848,7225344, 1804864, 1804864, 75264, 4.00326, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 18816, 112896, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
MobileNetV2,Bottleneck6_1_1,256,169780,1.136e+08,63.8356,561.936,7.00531e+07,3099.55,64,21.7145,106,9,648,6,1,1,18816,55296,9.54055e+07,10838016,2816.18,56.5248,4,222.848,10838016, 3603520, 3603520, 18816, 3.00762, 10838016, 73728, 73728, 55296, 147, 10838016, 10838016, 112896, 225792, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
MobileNetV2,Bottleneck6_1_2,256,2188,6.0364e+06,85.2943,14130,7.00531e+07,3099.55,64,1296,4608,9,9728,54,1,1,112896,5184,3.09165e+07,186624,2816.18,56.5248,4,222.848,186624, 134784, 134784, 112896, 1.38462, 186624, 5184, 5184, 5184, 36, 186624, 186624, 82944, 20736, 1, 6, 72, 20, 1, 4, 3, 1, 1, 1, 192, 1.5
MobileNetV2,Bottleneck5_2_3,256,192964,8.54786e+07,84.249,985.616,7.00531e+07,3099.55,64,23.0268,106,9,648,6,1,1,28224,331776,1.90188e+08,16257024,2816.18,56.5248,4,222.848,16257024, 4055104, 4055104, 28224, 4.00903, 16257024, 331776, 331776, 331776, 49, 16257024, 16257024, 28224, 254016, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
MobileNetV2,Bottleneck6_2_1,256,192964,1.89554e+08,84.249,444.459,7.00531e+07,3099.55,64,23.0268,106,9,648,6,1,1,28224,331776,8.57645e+07,16257024,2816.18,56.5248,4,222.848,16257024, 4055104, 4055104, 28224, 4.00903, 16257024, 331776, 331776, 331776, 49, 16257024, 16257024, 28224, 254016, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
MobileNetV2,Bottleneck6_2_2,256,1027,2.79602e+06,126.193,45133,7.00531e+07,3099.55,64,875.52,4608,9,9728,54,1,1,28224,5184,4.63516e+07,129600,2816.18,56.5248,4,222.848,129600, 60480, 60480, 28224, 2.14286, 129600, 5184, 5184, 5184, 25, 129600, 129600, 14400, 14400, 1, 3, 72, 13, 1, 4, 3, 1, 1, 1, 192, 3
MobileNetV2,Bottleneck6_2_3,256,192964,8.50193e+07,84.249,990.94,7.00531e+07,3099.55,64,23.0268,106,9,648,6,1,1,28224,331776,1.91216e+08,16257024,2816.18,56.5248,4,222.848,16257024, 4055104, 4055104, 28224, 4.00903, 16257024, 331776, 331776, 331776, 49, 16257024, 16257024, 28224, 254016, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
MobileNetV2,Bottleneck6_2_Residual,256,451,1.65905e+06,62.5809,37720.9,7.00531e+07,3099.55,64,195.918,512,9,1536,6,1,1,28224,576,1.70121e+07,28224,2816.18,56.5248,4,222.848,28224, 28224, 28224, 28224, 1, 28224, 576, 576, 576, 49, 28224, 28224, 28224, 28224, 1, 1, 8, 3, 1, 4, 3, 1, 1, 1, 192, 1
MobileNetV2,Bottleneck6_3_1,256,192964,8.43475e+07,84.249,998.833,7.00531e+07,3099.55,64,23.0268,106,9,648,6,1,1,28224,331776,1.92739e+08,16257024,2816.18,56.5248,4,222.848,16257024, 4055104, 4055104, 28224, 4.00903, 16257024, 331776, 331776, 331776, 49, 16257024, 16257024, 28224, 254016, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
MobileNetV2,Bottleneck6_3_2,256,1027,2.79602e+06,126.193,45133,7.00531e+07,3099.55,64,875.52,4608,9,9728,54,1,1,28224,5184,4.63516e+07,129600,2816.18,56.5248,4,222.848,129600, 60480, 60480, 28224, 2.14286, 129600, 5184, 5184, 5184, 25, 129600, 129600, 14400, 14400, 1, 3, 72, 13, 1, 4, 3, 1, 1, 1, 192, 3
MobileNetV2,Bottleneck6_3_3,256,53604,2.46008e+07,84.2445,3424.46,7.00531e+07,3099.55,64,23.0276,106,9,648,6,1,1,28224,92160,1.83565e+08,4515840,2816.18,56.5248,4,222.848,4515840, 1126464, 1126464, 28224, 4.00886, 4515840, 92160, 92160, 92160, 49, 4515840, 4515840, 7840, 70560, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
MobileNetV2,Bottleneck7_1_1,256,107044,7.52036e+07,70.3113,934.946,7.00531e+07,3099.55,64,22.9302,106,9,648,6,1,1,7840,153600,1.0008e+08,7526400,2816.18,56.5248,4,222.848,7526400, 2242624, 2242624, 7840, 3.35607, 7526400, 184320, 184320, 153600, 40.8333, 7526400, 7526400, 47040, 141120, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
MobileNetV2,Bottleneck7_1_2,256,1711,4.66003e+06,126.242,27090.4,7.00531e+07,3099.55,64,1094.4,4608,9,9728,54,1,1,47040,8640,4.63516e+07,216000,2816.18,56.5248,4,222.848,216000, 100800, 100800, 47040, 2.14286, 216000, 8640, 8640, 8640, 25, 216000, 216000, 24000, 24000, 1, 9, 72, 17, 3, 4, 3, 1, 1, 1, 240, 3
MobileNetV2,Bottleneck7_1_3,256,178724,7.97879e+07,84.2237,1055.6,7.00531e+07,3099.55,64,23.0461,106,9,648,6,1,1,47040,307200,1.8866e+08,15052800,2816.18,56.5248,4,222.848,15052800, 3758144, 3758144, 47040, 4.00538, 15052800, 307200, 307200, 307200, 49, 15052800, 15052800, 15680, 235200, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
MobileNetV2,CONV2D_2,256,238084,2.01009e+08,84.2997,419.382,7.00531e+07,3099.55,64,22.988,106,9,648,6,1,1,15680,409600,9.98481e+07,20070400,2816.18,56.5248,4,222.848,20070400, 4997184, 4997184, 15680, 4.01634, 20070400, 409600, 409600, 409600, 49, 20070400, 20070400, 62720, 313600, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
